Earthx Earthy Earthz Sunx Suny Sunz 
-0.988432 0.140505 0 0 0 0 
-0.992855 0.10935 0 0 0 0 
-0.996296 0.0780872 0 0 0 0 
-0.998751 0.0467469 0 0 0 0 
-1.00022 0.0153604 0 0 0 0 
-1.0007 -0.0160412 0 0 0 0 
-1.0002 -0.0474271 0 0 0 0 
-0.998714 -0.0787663 0 0 0 0 
-0.996248 -0.110028 0 0 0 0 
-0.992805 -0.141182 0 0 0 0 
-0.988391 -0.172198 0 0 0 0 
-0.98301 -0.203046 0 0 0 0 
-0.976671 -0.233695 0 0 0 0 
-0.969379 -0.264117 0 0 0 0 
-0.961144 -0.294281 0 0 0 0 
-0.951976 -0.32416 0 0 0 0 
-0.941883 -0.353724 0 0 0 0 
-0.930878 -0.382946 0 0 0 0 
-0.918972 -0.411796 0 0 0 0 
-0.906177 -0.440249 0 0 0 0 
-0.892508 -0.468277 0 0 0 0 
-0.877979 -0.495853 0 0 0 0 
-0.862604 -0.522952 0 0 0 0 
-0.8464 -0.549549 0 0 0 0 
-0.829384 -0.575617 0 0 0 0 
-0.811571 -0.601133 0 0 0 0 
-0.792981 -0.626074 0 0 0 0 
-0.773633 -0.650415 0 0 0 0 
-0.753544 -0.674135 0 0 0 0 
-0.732737 -0.697211 0 0 0 0 
-0.71123 -0.719621 0 0 0 0 
-0.689045 -0.741346 0 0 0 0 
-0.666205 -0.762366 0 0 0 0 
-0.642731 -0.78266 0 0 0 0 
-0.618647 -0.802211 0 0 0 0 
-0.593975 -0.821 0 0 0 0 
-0.568739 -0.83901 0 0 0 0 
-0.542965 -0.856226 0 0 0 0 
-0.516676 -0.87263 0 0 0 0 
-0.489899 -0.888209 0 0 0 0 
-0.462658 -0.902948 0 0 0 0 
-0.43498 -0.916833 0 0 0 0 
-0.406892 -0.929852 0 0 0 0 
-0.378419 -0.941994 0 0 0 0 
-0.349589 -0.953247 0 0 0 0 
-0.320429 -0.963602 0 0 0 0 
-0.290968 -0.973048 0 0 0 0 
-0.261232 -0.981577 0 0 0 0 
-0.231251 -0.989182 0 0 0 0 
-0.201051 -0.995856 0 0 0 0 
-0.170663 -1.00159 0 0 0 0 
-0.140114 -1.00639 0 0 0 0 
-0.109433 -1.01023 0 0 0 0 
-0.0786489 -1.01313 0 0 0 0 
-0.047791 -1.01507 0 0 0 0 
-0.0168882 -1.01606 0 0 0 0 
0.0140306 -1.0161 0 0 0 0 
0.0449361 -1.01517 0 0 0 0 
0.0757993 -1.0133 0 0 0 0 
0.106591 -1.01047 0 0 0 0 
0.137283 -1.00669 0 0 0 0 
0.167845 -1.00196 0 0 0 0 
0.19825 -0.996287 0 0 0 0 
0.228468 -0.989677 0 0 0 0 
0.25847 -0.982136 0 0 0 0 
0.288229 -0.973669 0 0 0 0 
0.317717 -0.964284 0 0 0 0 
0.346905 -0.953989 0 0 0 0 
0.375765 -0.942795 0 0 0 0 
0.404271 -0.930711 0 0 0 0 
0.432395 -0.917747 0 0 0 0 
0.46011 -0.903916 0 0 0 0 
0.487389 -0.88923 0 0 0 0 
0.514208 -0.873702 0 0 0 0 
0.54054 -0.857347 0 0 0 0 
0.566359 -0.840179 0 0 0 0 
0.59164 -0.822214 0 0 0 0 
0.61636 -0.803468 0 0 0 0 
0.640494 -0.783958 0 0 0 0 
0.664019 -0.763703 0 0 0 0 
0.686912 -0.74272 0 0 0 0 
0.709149 -0.721029 0 0 0 0 
0.73071 -0.698651 0 0 0 0 
0.751574 -0.675605 0 0 0 0 
0.771718 -0.651913 0 0 0 0 
0.791124 -0.627597 0 0 0 0 
0.809771 -0.602679 0 0 0 0 
0.827641 -0.577183 0 0 0 0 
0.844717 -0.551133 0 0 0 0 
0.860979 -0.524553 0 0 0 0 
0.876413 -0.497467 0 0 0 0 
0.891001 -0.469901 0 0 0 0 
0.904729 -0.441882 0 0 0 0 
0.917583 -0.413436 0 0 0 0 
0.929547 -0.384589 0 0 0 0 
0.940611 -0.35537 0 0 0 0 
0.950761 -0.325805 0 0 0 0 
0.959988 -0.295924 0 0 0 0 
0.968279 -0.265754 0 0 0 0 
0.975627 -0.235326 0 0 0 0 
0.982022 -0.204667 0 0 0 0 
0.987456 -0.173809 0 0 0 0 
0.991924 -0.14278 0 0 0 0 
0.995419 -0.111612 0 0 0 0 
0.997937 -0.0803337 0 0 0 0 
0.999473 -0.0489764 0 0 0 0 
1.00002 -0.017571 0 0 0 0 
0.999589 0.0138519 0 0 0 0 
0.998167 0.045261 0 0 0 0 
0.995757 0.0766253 0 0 0 0 
0.992361 0.107914 0 0 0 0 
0.987979 0.139095 0 0 0 0 
0.982616 0.170138 0 0 0 0 
0.976275 0.201012 0 0 0 0 
0.968962 0.231685 0 0 0 0 
0.960681 0.262128 0 0 0 0 
0.951439 0.292308 0 0 0 0 
0.941246 0.322196 0 0 0 0 
0.930109 0.35176 0 0 0 0 
0.918039 0.380972 0 0 0 0 
0.905045 0.409801 0 0 0 0 
0.891141 0.438217 0 0 0 0 
0.876339 0.466192 0 0 0 0 
0.860653 0.493696 0 0 0 0 
0.844096 0.520701 0 0 0 0 
0.826686 0.54718 0 0 0 0 
0.808439 0.573104 0 0 0 0 
0.789371 0.598447 0 0 0 0 
0.769502 0.623182 0 0 0 0 
0.748851 0.647284 0 0 0 0 
0.727438 0.670727 0 0 0 0 
0.705283 0.693487 0 0 0 0 
0.68241 0.71554 0 0 0 0 
0.658839 0.736862 0 0 0 0 
0.634595 0.757431 0 0 0 0 
0.609703 0.777225 0 0 0 0 
0.584185 0.796223 0 0 0 0 
0.55807 0.814406 0 0 0 0 
0.531381 0.831753 0 0 0 0 
0.504148 0.848246 0 0 0 0 
0.476396 0.863868 0 0 0 0 
0.448155 0.878602 0 0 0 0 
0.419453 0.892432 0 0 0 0 
0.390319 0.905344 0 0 0 0 
0.360783 0.917323 0 0 0 0 
0.330875 0.928357 0 0 0 0 
0.300626 0.938433 0 0 0 0 
0.270067 0.947542 0 0 0 0 
0.239229 0.955673 0 0 0 0 
0.208144 0.962818 0 0 0 0 
0.176845 0.968968 0 0 0 0 
0.145363 0.974118 0 0 0 0 
0.11373 0.978261 0 0 0 0 
0.0819806 0.981394 0 0 0 0 
0.050146 0.983512 0 0 0 0 
0.0182596 0.984614 0 0 0 0 
-0.0136457 0.984699 0 0 0 0 
-0.0455368 0.983766 0 0 0 0 
-0.077381 0.981816 0 0 0 0 
-0.109145 0.978853 0 0 0 0 
-0.140797 0.974877 0 0 0 0 
-0.172303 0.969896 0 0 0 0 
-0.203631 0.963912 0 0 0 0 
-0.234749 0.956934 0 0 0 0 
-0.265624 0.948969 0 0 0 0 
-0.296226 0.940024 0 0 0 0 
-0.326522 0.930111 0 0 0 0 
-0.356482 0.919239 0 0 0 0 
-0.386075 0.907421 0 0 0 0 
-0.415271 0.894669 0 0 0 0 
-0.444039 0.880997 0 0 0 0 
-0.472351 0.866419 0 0 0 0 
-0.500178 0.850951 0 0 0 0 
-0.527492 0.83461 0 0 0 0 
-0.554264 0.817413 0 0 0 0 
-0.580469 0.799379 0 0 0 0 
-0.60608 0.780527 0 0 0 0 
-0.63107 0.760876 0 0 0 0 
-0.655416 0.740447 0 0 0 0 
-0.679093 0.719263 0 0 0 0 
-0.702078 0.697346 0 0 0 0 
-0.724347 0.674718 0 0 0 0 
-0.74588 0.651404 0 0 0 0 
-0.766654 0.627427 0 0 0 0 
-0.78665 0.602814 0 0 0 0 
-0.805849 0.57759 0 0 0 0 
-0.824231 0.551781 0 0 0 0 
-0.84178 0.525413 0 0 0 0 
-0.858479 0.498515 0 0 0 0 
-0.874311 0.471114 0 0 0 0 
-0.889263 0.443238 0 0 0 0 
-0.90332 0.414917 0 0 0 0 
-0.916469 0.386178 0 0 0 0 
-0.928699 0.357052 0 0 0 0 
-0.939998 0.327568 0 0 0 0 
-0.950356 0.297757 0 0 0 0 
-0.959765 0.267648 0 0 0 0 
-0.968217 0.237272 0 0 0 0 
-0.975704 0.206659 0 0 0 0 
-0.98222 0.175841 0 0 0 0 
-0.98776 0.144848 0 0 0 0 
-0.992321 0.113712 0 0 0 0 
-0.995898 0.0824629 0 0 0 0 
-0.998491 0.0511323 0 0 0 0 
-1.0001 0.0197512 0 0 0 0 
-1.00072 -0.0116494 0 0 0 0 
-1.00035 -0.0430385 0 0 0 0 
-0.999005 -0.0743854 0 0 0 0 
-0.996676 -0.105659 0 0 0 0 
-0.99337 -0.136829 0 0 0 0 
-0.989091 -0.167866 0 0 0 0 
-0.983846 -0.198738 0 0 0 0 
-0.97764 -0.229416 0 0 0 0 
-0.970482 -0.259871 0 0 0 0 
-0.962379 -0.290072 0 0 0 0 
-0.95334 -0.319992 0 0 0 0 
-0.943377 -0.349601 0 0 0 0 
-0.932499 -0.378872 0 0 0 0 
-0.920719 -0.407775 0 0 0 0 
-0.908048 -0.436285 0 0 0 0 
-0.894501 -0.464373 0 0 0 0 
-0.880092 -0.492014 0 0 0 0 
-0.864835 -0.519181 0 0 0 0 
-0.848747 -0.545849 0 0 0 0 
-0.831844 -0.571992 0 0 0 0 
-0.814142 -0.597587 0 0 0 0 
-0.795661 -0.622609 0 0 0 0 
-0.776418 -0.647035 0 0 0 0 
-0.756432 -0.670843 0 0 0 0 
-0.735725 -0.69401 0 0 0 0 
-0.714315 -0.716515 0 0 0 0 
-0.692225 -0.738338 0 0 0 0 
-0.669476 -0.759457 0 0 0 0 
-0.64609 -0.779854 0 0 0 0 
-0.62209 -0.79951 0 0 0 0 
-0.597499 -0.818407 0 0 0 0 
-0.572342 -0.836527 0 0 0 0 
-0.546642 -0.853855 0 0 0 0 
-0.520425 -0.870374 0 0 0 0 
-0.493715 -0.88607 0 0 0 0 
-0.466538 -0.900927 0 0 0 0 
-0.43892 -0.914933 0 0 0 0 
-0.410888 -0.928075 0 0 0 0 
-0.382468 -0.94034 0 0 0 0 
-0.353687 -0.951719 0 0 0 0 
-0.324572 -0.9622 0 0 0 0 
-0.295152 -0.971774 0 0 0 0 
-0.265453 -0.980433 0 0 0 0 
-0.235505 -0.988168 0 0 0 0 
-0.205334 -0.994973 0 0 0 0 
-0.174971 -1.00084 0 0 0 0 
-0.144443 -1.00577 0 0 0 0 
-0.113778 -1.00975 0 0 0 0 
-0.0830073 -1.01278 0 0 0 0 
-0.0521581 -1.01486 0 0 0 0 
-0.0212598 -1.01598 0 0 0 0 
0.00965845 -1.01615 0 0 0 0 
0.0405676 -1.01536 0 0 0 0 
0.0714386 -1.01362 0 0 0 0 
0.102242 -1.01092 0 0 0 0 
0.13295 -1.00727 0 0 0 0 
0.163533 -1.00268 0 0 0 0 
0.193961 -0.99714 0 0 0 0 
0.224207 -0.990662 0 0 0 0 
0.254242 -0.983251 0 0 0 0 
0.284037 -0.974914 0 0 0 0 
0.313565 -0.965657 0 0 0 0 
0.342796 -0.95549 0 0 0 0 
0.371705 -0.944422 0 0 0 0 
0.400262 -0.932462 0 0 0 0 
0.428442 -0.919621 0 0 0 0 
0.456216 -0.905911 0 0 0 0 
0.483559 -0.891344 0 0 0 0 
0.510444 -0.875934 0 0 0 0 
0.536846 -0.859693 0 0 0 0 
0.562739 -0.842638 0 0 0 0 
0.588098 -0.824784 0 0 0 0 
0.612899 -0.806146 0 0 0 0 
0.637117 -0.786743 0 0 0 0 
0.660729 -0.76659 0 0 0 0 
0.683712 -0.745708 0 0 0 0 
0.706044 -0.724116 0 0 0 0 
0.727701 -0.701832 0 0 0 0 
0.748664 -0.678878 0 0 0 0 
0.768911 -0.655275 0 0 0 0 
0.788422 -0.631045 0 0 0 0 
0.807177 -0.60621 0 0 0 0 
0.825158 -0.580793 0 0 0 0 
0.842346 -0.554818 0 0 0 0 
0.858724 -0.52831 0 0 0 0 
0.874275 -0.501293 0 0 0 0 
0.888983 -0.473793 0 0 0 0 
0.902833 -0.445835 0 0 0 0 
0.91581 -0.417446 0 0 0 0 
0.927901 -0.388653 0 0 0 0 
0.939091 -0.359484 0 0 0 0 
0.949371 -0.329965 0 0 0 0 
0.958727 -0.300126 0 0 0 0 
0.96715 -0.269994 0 0 0 0 
0.974631 -0.2396 0 0 0 0 
0.98116 -0.208971 0 0 0 0 
0.986729 -0.178138 0 0 0 0 
0.991333 -0.147131 0 0 0 0 
0.994965 -0.115979 0 0 0 0 
0.997619 -0.0847135 0 0 0 0 
0.999293 -0.0533647 0 0 0 0 
0.999982 -0.0219634 0 0 0 0 
